P_mel_1	P_mel_2	P_mel_3	F1_mel_1	F1_mel_2	F1_mel_3	P_sim_1	P_sim_2	P_sim_3	F1_sim_1	F1_sim_2	F1_sim_3	F1_1	F1_2	F1_3
CG17672	0.723051555477807	0	0	0	0	0	3.32981099159956	1.53712133539617	2.82902708941214	0	6.04212234765018	8.09008230894833	0	2.93473063100844	3.91291662595344
mRpL34	46.9983511060575	28.0430499954524	44.7721850760389	94.1143143130307	95.3682397863211	58.0323211751951	44.1199956386942	14.6026526862636	29.7047844388274	80.6299379730001	107.247671670791	85.7548724748523	85.5446228930803	99.0471587965347	69.6499159419713
CG34148	28.1990106636345	21.3661333298685	20.2967239011376	40.7828695356466	55.1347636264669	24.180133822998	18.3139604537976	3.84280333849041	8.48708126823641	17.390770935353	9.06318352147527	14.562148156107	28.5148742976934	31.5483542833407	18.7819998045765
CG34149	13.0149279986005	8.01229999870068	9.55139948288829	9.41143143130307	13.4111587199514	8.06004460766599	18.3139604537976	8.45416734467891	24.7539870323562	4.74293752782354	25.6790199775133	25.8882633886347	6.93605050484434	19.0757491015548	16.4342498290045
CG34150	30.3681653300679	42.0645749931786	35.2207855931506	65.8800200191215	47.6841198931605	41.9122319598632	42.4550901428944	36.890912049508	60.8240824223609	124.897354899353	104.226610496966	111.643135863487	93.2513456762406	74.101948432963	74.3454158931154
CG34155	0	1.33538333311678	0.596962467680518	0	1.49012874666127	3.2240178430664	0	0	1.41451354470607	0	0	0	0	0.733682657752109	1.56516665038138
Mkp	485.167593725609	416.639599932435	415.485877505641	443.905849176461	481.311585171589	530.350935184422	59.1041451008922	49.9564434003754	44.5571766582411	88.534833852706	84.5897128671025	111.643135863487	261.257902349137	278.065727288049	311.468163425894
CG41434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34159	260.298559972011	272.418199955823	310.42048319387	323.125812474739	229.479826985835	346.581918129638	346.300343126354	228.262518306331	294.926074071215	230.822959687412	256.790199775133	351.109572208358	271.276641967245	237.713181111683	338.075996482378
CG34161	0	0	0	0	0	0	1.66490549579978	0	0	0	0	0	0	0	0
CG34162	0	0	0	0	0	0	0	0.768560667698083	0	0	1.51053058691255	0	0	0.733682657752109	0
CG34163	114.965197320971	105.495283316226	155.210241596935	172.54290957389	123.680685972885	162.812901074853	183.972057285876	149.100769533428	164.083571185904	178.650646881353	188.816323364068	182.835860182232	171.859918064477	152.605992812439	167.472831590807
CG34164	0	0	0	0	0	0	0	0	0	0	0	6.47206584715867	0	0	3.13033330076275
CG34165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34170	0	0.66769166655839	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34171	7.23051555477807	5.34153333246712	2.38784987072207	3.13714381043436	5.96051498664507	0	388.755433269249	256.69926301116	294.926074071215	109.087563139941	108.758202257703	165.037679102546	54.7177317604387	55.7598819891603	79.8234991694503
CG34172	10.1227217766893	8.01229999870068	13.7301367566519	28.2342942939092	37.2532186665317	17.7320981368652	1.66490549579978	3.84280333849041	6.36531095117731	52.1723128060589	16.615836456038	22.6522304650553	39.304286194118	26.4125756790759	19.5645831297672
CG34173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34174	44.1061448841462	34.0522749944779	47.7569974144415	54.9000166826012	20.8618024532577	40.30022303833	44.9524483865941	30.7424267079233	37.4846089347108	44.267416926353	25.6790199775133	53.394543239059	48.5523535339104	22.7441623903154	45.38983286106
CG34175	0	1.33538333311678	3.58177480608311	1.56857190521718	2.98025749332253	0	0	0	0	0	0	0	0.770672278316038	1.46736531550422	0
CG34177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34178	194.50086842353	142.886016643495	221.473075509472	120.780036701723	128.151072212869	137.020758330322	1.66490549579978	0	0	0	0	0	59.341765430335	63.0967085666814	66.5195826412085
CG34179	24.5837528862454	24.036899996102	21.4906488364987	37.6457257252123	10.4309012266289	0	97.3969715042871	63.7905354189409	60.8240824223609	23.7146876391177	37.7632646728136	25.8882633886347	30.0562188543255	23.4778450480675	12.521333203051
CG34180	143.887259540084	170.929066638948	138.49529250188	18.8228628626061	13.4111587199514	30.6281695091308	0	0	0	0	0	0	9.24806733979246	6.60314391976898	14.8690831786231
CG34181	0	0	0	0	0	0	0	0	0.707256772353034	0	1.51053058691255	0	0	0.733682657752109	0
RpS28-like	0	0	0	0	0	0	1.66490549579978	0	0	0	0	0	0	0	0
CG34183	28.9220622191123	55.4184083243464	49.547884817483	76.8600233556417	49.1742486398218	56.4203122536619	64.0988615882915	46.882200729583	64.3603662841261	91.6967922045884	60.4212234765018	76.0467737041143	82.4619337798161	53.558834015904	64.1718326656365
CG34184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34189	222.699879087165	200.975191634075	170.731265756628	123.917180512157	114.739913492918	99.9445531350583	445.362220126441	345.083739796439	413.745211826525	393.663814809354	370.079993793574	351.109572208358	252.780507287661	236.245815796179	218.340747728202
CG34190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ufm1	613.870770600658	622.956324898978	726.503323167191	668.211631622518	502.173387624847	638.355532927147	645.983332370315	346.620861131835	683.917298865384	575.476420042589	533.217297180128	601.902123785756	608.83109986967	506.241033848955	601.023993746449
CG34193	0.723051555477807	3.33845833279195	3.58177480608311	6.27428762086871	0	0	97.3969715042871	69.9390207605255	76.3837314141277	30.0386043428824	34.7422034989885	11.3261152325277	17.7254624012689	16.8747011282985	5.47808327633482
CG34194	0	0	0	0	0	0	0	0.768560667698083	0.707256772353034	0	0	0	0	0	0
CG34195	52.0597119944021	50.7445666584376	56.1144719619687	65.8800200191215	38.7433474131929	38.6882141167968	122.370553941284	83.773112779091	114.575597121192	91.6967922045884	52.8685705419391	85.7548724748523	77.0672278316038	44.7546421228786	60.258916039683
CG34196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34199	0	1.33538333311678	0	0	0	0	0	0	0	0	0	4.854049385369	0	0	2.34774997557207
CG34200	162.686599982507	170.261374972389	237.591062136846	255.6772205504	256.302144425738	265.981472052978	105.721498983286	63.7905354189409	94.7724074953066	216.594147103942	172.20048690803	179.599827258653	231.201683494812	209.833240117103	215.99299775263
CG34201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34204	0.723051555477807	0	0	0	0	0	0	0	0	1.58097917594118	0	0	0.770672278316038	0	0
CG34205	0.723051555477807	0.66769166655839	0.596962467680518	0	0	4.8360267645996	0	0	0	0	0	3.23603292357933	0	0	3.91291662595344
CG34206	0	0	0	0	0	1.6120089215332	0.83245274789989	3.07424267079233	1.41451354470607	0	1.51053058691255	0	0	0.733682657752109	0.782583325190689
CG34210	0	0	0	0	0	0	0.83245274789989	0	0	0	0	0	0	0	0
CG34211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34212	1.44610311095561	0	0	1.56857190521718	0	4.8360267645996	0	0	1.41451354470607	0	0	0	0.770672278316038	0	2.34774997557207
CG34213	28.9220622191123	39.393808326945	66.859796380218	100.388601933899	67.055793599757	93.4965174489255	64.9313143361914	56.8734894096581	62.238595967067	86.9538546767648	78.5475905194523	148.857514484649	91.7100011196086	71.1672178019546	117.387498778603
CG34214	0	0	1.19392493536104	0	0	0	0.83245274789989	0	0	0	0	3.23603292357933	0	0	1.56516665038138
CG34215	973.227393673129	1171.13118314342	1431.51599749788	1847.77770434584	1724.07895988709	2148.80789240375	2155.22016431282	1418.76299257066	1647.20102281022	1935.118511352	1802.06299018667	1999.86834677203	1851.15481251512	1724.15424571746	2010.45656241488
CG34216	0	0	1.19392493536104	0	1.49012874666127	0	0	0	0	0	0	0	0	0.733682657752109	0
CG34217	0	0	0	0	0	0	0.83245274789989	0	0	0	0	0	0	0	0
CG34220	14.4610311095561	12.018449998051	19.1027989657766	7.84285952608589	10.4309012266289	3.2240178430664	9.15698022689879	20.7511380278482	20.510446398238	18.9717501112941	24.1684893906007	8.09008230894833	13.1014287313727	16.8747011282985	5.47808327633482
CG34221	0.723051555477807	0	0	0	0	0	0.83245274789989	0	0	0	0	0	0	0	0
CG34223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34227	0	0	0	0	0	0	3.32981099159956	3.07424267079233	0.707256772353034	6.32391670376472	18.1263670429505	0	3.08268911326415	8.80419189302531	0
CG34228	51.3366604389243	51.412258324996	65.665871444857	69.0171638295558	74.5064373330633	56.4203122536619	74.0882945630902	52.2621254034696	56.5805417882427	102.763646436177	131.416161061391	106.789086478118	84.0032783364482	100.514524112039	79.0409158442596
CG34230	0	0	0	0	0	0	1.66490549579978	0	0	0	0	0	0	0	0
CG34231	4.33830933286684	9.34768333181746	14.924061692013	7.84285952608589	17.8815449599352	32.240178430664	6.65962198319912	6.14848534158466	11.3161083576485	7.9048958797059	4.53159176073764	21.0342140032657	7.70672278316038	11.0052398662816	25.8252497312927
CG34234	0	1.33538333311678	0	0	0	0	1.66490549579978	0	1.41451354470607	0	0	0	0	0	0
CG34236	0.723051555477807	0	0	0	0	0	2.49735824369967	0	0.707256772353034	0	1.51053058691255	0	0	0.733682657752109	0
CG34238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34242	54.9519182163134	45.4030333259705	72.8294210570232	100.388601933899	116.230042239579	149.916829702587	65.7637670840913	17.6768953570559	45.9716902029472	98.0207089083531	117.821385779179	126.205284019594	97.1047070678208	114.454494609329	133.821748607608
CG34244	54.9519182163134	70.107624988631	57.9053593650103	4.70571571565153	4.4703862399838	0	0	3.84280333849041	2.82902708941214	1.58097917594118	0	0	3.08268911326415	2.20104797325633	0
CG34245	0	0	0	1.56857190521718	0	0	70.7584835714906	42.2708367233945	52.3370011541245	36.3625210466471	31.7211423251634	48.54049385369	18.4961346795849	15.4073358127943	23.4774997557207
CG34247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34250	45.5522479951019	43.3999583262954	60.2932092357323	73.7228795452073	120.700428479563	85.4364728412595	0	3.84280333849041	0	4.74293752782354	0	4.854049385369	38.5336139158019	59.4282952779208	43.8246662106786
CG34251	2.16915466643342	0	0	0	1.49012874666127	0	0	0	0	0	0	0	0	0.733682657752109	0
CG34253	2.16915466643342	0.66769166655839	1.79088740304155	0	0	0	2.49735824369967	0	0	1.58097917594118	10.5737141083878	6.47206584715867	0.770672278316038	5.13577860426476	3.13033330076275
Blos3	20.2454435533786	16.6922916639598	18.5058364980961	14.1171471469546	11.9210299732901	25.7921427445312	26.6384879327965	19.2140166924521	19.0959328535319	9.48587505564707	31.7211423251634	27.5062798504243	11.5600841747406	21.2767970748112	25.8252497312927
CG34256	1037.57898211065	1026.9097831668	871.565202813557	1488.5747380511	1464.79655796803	1705.50543898212	4288.79655718023	3307.88511377255	3998.82979088405	3561.94608339548	3616.21022506863	4106.52578002217	2467.69263516795	2477.64633522887	2814.16963738572
CG34259	0	0	0.596962467680518	0	0	0	0	0.768560667698083	0	0	0	0	0	0	0
CG34260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34261	4.33830933286684	0	4.17873727376363	14.1171471469546	2.98025749332253	3.2240178430664	0	1.53712133539617	0	0	0	0	6.93605050484434	1.46736531550422	1.56516665038138
CG34263	36.1525777738904	20.0307499967517	50.7418097528441	34.5085819147779	43.2137336531767	35.4641962737304	74.9207473109901	53.0306860711677	57.2877985605958	67.9821045654707	135.947752822129	113.261152325277	50.0936980905425	87.308236272501	71.9976659175434
CG34266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34269	0	0	1.19392493536104	0	2.98025749332253	8.06004460766599	0	0	0.707256772353034	1.58097917594118	0	0	0.770672278316038	1.46736531550422	3.91291662595344
Cpr65Ay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34274	0	0	0	0	0	0	0.83245274789989	0	0	0	0	0	0	0	0
CG34276	2.89220622191123	1.33538333311678	1.19392493536104	1.56857190521718	2.98025749332253	0	0.83245274789989	2.30568200309425	0.707256772353034	4.74293752782354	3.02106117382509	3.23603292357933	3.08268911326415	2.93473063100844	1.56516665038138
CG34277	0	0.66769166655839	0	0	0	0	9.98943297479868	0	0	0	0	0	0	0	0
CG34279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34280	0	0	0	0	0	0	0.83245274789989	0	0	0	0	0	0	0	0
CG34282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34284	0	0	0	0	0	0	0	0	0	0	0	4.854049385369	0	0	2.34774997557207
CG34286	9.3996702212115	7.34460833214229	14.3270992243324	122.34860860694	68.5459223464183	83.8244639197263	0	2.30568200309425	2.1217703170591	1.58097917594118	10.5737141083878	12.9441316943173	60.883109986967	38.8851808608618	46.9549995114413
CG34287	0.723051555477807	0.66769166655839	0	0	0	0	1.66490549579978	0	0	1.58097917594118	0	0	0.770672278316038	0	0
CG34288	52.0597119944021	55.4184083243464	67.4567588478986	62.7428762086871	56.6248923731281	62.8683479397947	9.15698022689879	8.45416734467891	10.6088515852955	15.8097917594118	7.55265293456273	8.09008230894833	38.5336139158019	31.5483542833407	34.4336663083903
CG34289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34291	0	0	0	0	0	0	0	0.768560667698083	0	1.58097917594118	0	0	0.770672278316038	0	0
CG34292	0	0	0	0	0	0	9.15698022689879	1.53712133539617	4.2435406341182	41.1054585744707	16.615836456038	32.3603292357933	20.037479236217	8.0705092352732	15.6516665038138
CG34293	137.379795540783	156.907541641222	154.613279129254	150.582902900849	123.680685972885	170.872945682519	133.192439663982	79.9303094406006	123.062678389428	86.9538546767648	84.5897128671025	142.385448637491	116.371514025722	101.981889427543	151.821165086994
CG34295	1554.56084427729	1338.72179144957	1250.03940732301	1003.88601933899	989.445487783081	1204.1706643853	504.466365227333	498.795873336056	529.028065720069	599.191107681707	587.59639830898	571.159811011752	785.315051604043	772.567838612971	860.841657709758
CG34296	0	0	0	0	1.49012874666127	0	0	0	0	0	0	0	0	0.733682657752109	0
CG34297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34298	0.723051555477807	0	0	0	0	0	0.83245274789989	0	0	0	0	0	0	0	0
CG34299	3992.69068934845	3712.36566606465	4419.91011070656	4426.50991652288	4066.5613496386	5348.64560164715	5261.9338194752	2969.71841998539	4112.69813123289	4229.11929564265	4286.8858056578	4850.81335244542	4236.38551390326	4084.41135570599	4942.79628190439
CG34300	0.723051555477807	0	1.19392493536104	1.56857190521718	2.98025749332253	1.6120089215332	0	0	0	1.58097917594118	0	0	1.54134455663208	1.46736531550422	0.782583325190689
CG34301	0	1.33538333311678	2.98481233840259	3.13714381043436	1.49012874666127	3.2240178430664	4.99471648739934	1.53712133539617	1.41451354470607	1.58097917594118	1.51053058691255	3.23603292357933	2.31201683494811	1.46736531550422	3.13033330076275
CG34302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34305	0	0	0	0	1.49012874666127	0	2.49735824369967	0.768560667698083	2.82902708941214	0	0	0	0	0.733682657752109	0
CG34307	0.723051555477807	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG34308	0	0	0	0	0	0	4.16226373949945	0	0	0	0	0	0	0	0
CG34310	122.918764431227	118.849116647393	134.913517695797	152.151474806066	123.680685972885	128.960713722656	183.139604537976	120.664024828599	145.694895104725	110.668542315883	107.247671670791	119.733218172435	128.702270478778	112.987129293825	120.517832079366
CG34312	0	0	0	0	0	0	0	3.07424267079233	2.82902708941214	3.16195835188236	0	3.23603292357933	1.54134455663208	0	1.56516665038138
Sws1	4.33830933286684	11.3507583314926	13.1331742889714	25.0971504834748	19.3716737065965	6.44803568613279	10.8218857226986	4.6113640061885	7.77982449588337	6.32391670376472	6.04212234765018	1.61801646178967	15.4134455663208	12.4726051817859	3.91291662595344
CG34316	2.89220622191123	0	1.79088740304155	20.3914347678233	11.9210299732901	37.0762051952636	0.83245274789989	0	0.707256772353034	4.74293752782354	0	1.61801646178967	12.3307564530566	5.86946126201687	18.7819998045765
Pde11	456.968583061974	531.482566580479	406.531440490433	641.545909233826	721.222313384053	665.759684593211	710.914646706506	675.564826906615	540.344174077718	561.247607459119	726.565212304934	661.768732871974	588.793620633453	708.003764730785	643.283493306746
CG34342	0	0	0	0	0	0	0.83245274789989	0	0	0	0	0	0	0	0
CG34345	927.675145678027	850.639183195389	808.287181239422	712.131644968599	661.617163517602	770.540264492869	1141.29271737075	971.460683970377	1040.37471213131	820.528192313472	891.213046278402	1056.56474954865	749.864126801505	758.627868115681	885.101740790669
CG34347	412.862438177828	502.104133251909	414.88891503796	583.50874874079	497.703001384863	427.182364206298	55.7743341092926	134.498116847164	108.210286170014	143.869105010647	169.179425734205	148.857514484649	356.821264860326	327.222465357441	279.382247093076
CG34351	0	0	0	0	0	3.2240178430664	0	0	0	0	3.02106117382509	0	0	1.46736531550422	1.56516665038138
CG34353	2.16915466643342	0	0.596962467680518	14.1171471469546	7.45064373330633	3.2240178430664	53.276975865593	73.0132634313179	43.1426631135351	58.4962295098236	83.07918228019	61.4846255480073	35.4509248025378	44.0209594651265	31.3033330076276
CG34354	0	1.33538333311678	0	0	1.49012874666127	1.6120089215332	2.49735824369967	1.53712133539617	1.41451354470607	9.48587505564707	10.5737141083878	6.47206584715867	4.62403366989623	5.86946126201687	3.91291662595344
CG34355	2.16915466643342	2.67076666623356	4.17873727376363	15.6857190521718	13.4111587199514	17.7320981368652	8.3245274789989	12.2969706831693	2.82902708941214	15.8097917594118	7.55265293456273	27.5062798504243	15.4134455663208	10.2715572085295	21.9123331053393
bma	1.44610311095561	4.67384166590873	0.596962467680518	7.84285952608589	0	19.3441070583984	18.3139604537976	19.9825773601501	12.7306219023546	14.2288125834706	30.2106117382509	22.6522304650553	10.7894118964245	14.6736531550422	20.3471664549579
Dgk	725.220710144241	695.067024887284	583.829293391547	963.103149803347	882.15621802347	767.316246649802	486.984857521436	1145.92395553784	799.907409531281	1460.82475856965	1376.09336467733	1006.40623923317	1185.29396405007	1102.72503460142	859.276491059376
