P_mel_1	P_mel_2	P_mel_3	P_sim_1	P_sim_2	P_sim_3	F1_1	F1_2	F1_3
CG4078	64.6605788835919	67.3979953874029	70.0158446780721	42.9317334143119	40.0670723453658	40.922810863371	90.2144246655427	77.0820050382869	54.8492110592087
CG15772	0	3.74433307707794	0.853851764366733	3.3893473748141	5.86347400176084	7.61354620713879	3.1108422298463	6.83005107934188	3.22642417995345
lin-52	131.373874557139	131.987740966997	134.908578769944	189.803452989589	74.2706706889707	182.725108971331	189.761376020624	188.314265473283	187.1326024373
CG15771	298.670292938496	341.670393283362	313.363597522591	761.473376874901	808.182166576036	768.016473645125	659.498552727416	871.319373407471	814.134368074922
CG3097	2191.27517327728	1698.05505045484	1483.99436646938	1383.98351138242	1188.33073102353	1240.05633848773	903.181194065376	914.251123049049	1109.88991790399
CG3108	0	0	0	2.25956491654273	2.93173700088042	1.9033865517847	0	0	0
CG15767	1.02635839497765	0	0	0	0	1.9033865517847	3.1108422298463	0	2.1509494533023
CG12239	1.02635839497765	1.87216653853897	0	11.2978245827137	1.95449133392028	0	0	3.9028863310525	0
Prosbeta2R1	0	0	0	1.12978245827137	0	0	0	0	0
AgmNAT	15.3953759246647	36.5072475015099	32.4463670459359	190.933235447861	97.724566696014	134.188751900821	125.470636603801	114.159425183286	119.377694658278
CG15765	0	0	0	4.51912983308546	2.93173700088042	0.951693275892349	2.07389481989753	8.78149424486813	1.07547472665115
CG12729	2.0527167899553	0	0	0	0	0	0	0	0
CG15764	3.07907518493295	1.87216653853897	0	1.12978245827137	0	0	0	0	0
GAA1	1260.36810903255	1164.48758697124	1081.83018545265	1200.95875314246	1300.71398272395	1171.53442262348	1354.25331739309	1407.96624392719	1271.21112690166
Usp30	324.329252812937	317.332228282355	336.417595160493	242.903228528344	210.10781839643	206.51744086864	298.640854065245	314.182349649726	286.076277289206
CG16721	1081.78174830644	800.351195225409	780.420512631194	860.894233202781	1476.61820277677	910.770465028978	2372.53567396278	2805.19955044399	3186.63161506736
CG4020	0	0	4.26925882183366	0	9.7724566696014	15.2270924142776	4.14778963979507	0	0
Shmt	2850.19726285293	2517.12791106564	2874.06503885842	2712.60768230955	2246.68778834136	2619.05989525574	1882.05954905701	1714.34282091481	1561.58930309747
CG3726	240.16786442477	381.92197386195	220.293755206617	86.9932492868952	115.314988701297	90.4108612097731	130.655373653545	146.358237414469	177.45332989744
CG6041	12.3163007397318	8.42474942342536	7.6846658793006	6.77869474962819	0	1.9033865517847	3.1108422298463	0.975721582763125	5.37737363325576
CG6048	0	0	0	2.25956491654273	0	0	0	0	0
CG6067	5.13179197488824	3.74433307707794	6.83081411493386	6.77869474962819	0.97724566696014	6.66185293124644	4.14778963979507	12.6843805759206	2.1509494533023
Grip	371.541738981909	232.148650778832	249.324715195086	67.786947496282	149.518587044901	94.2176343133425	119.248952144108	109.28081726947	101.094624305208
CG5966	1.02635839497765	6.55258288488639	3.41540705746693	7.90847720789956	4.8862283348007	3.8067731035694	3.1108422298463	1.95144316552625	3.22642417995345
MCTS1	696.897350189823	688.95728618234	750.535700878358	813.443369955383	509.144992486233	733.755515713001	613.87286668967	557.137023757745	617.322493097761
CG5937	0	7.48866615415587	0	109.588898452322	128.996428038739	136.092138452606	93.325266895389	83.9120561176288	68.8303825056737
CG5921	6.15815036986589	5.61649961561691	3.41540705746693	19.2063017906132	49.8395290149672	50.4397436222945	32.1453697084118	26.3444827346044	24.7359187129765
CG4666	39.0016190091506	24.3381650010066	24.7617011666353	44.0615158725833	23.4538960070434	74.2320755196032	32.1453697084118	15.61154532421	39.7925648860926
CG4660	0	0	0	2.25956491654273	0	0	1.03694740994877	0	0
raptor	779.006021788035	839.666692534727	733.458665591024	538.906232595441	825.772588581319	539.610087430962	713.419818044752	763.014277720764	618.397967824412
Nep1	11.2899423447541	4.68041634634742	11.1000729367675	16.9467368740705	32.2491070096846	7.61354620713879	13.480316329334	46.83463597263	43.0189890660461
Btnd	13.3426591347094	14.0412490390423	7.6846658793006	0	0	0	0	0	0
Efr	1027.38475337263	1032.49984600424	876.905762004635	211.269319696745	164.177272049304	235.06823914541	157.616006312213	159.042617990389	154.868360637766
CG3781	544.996307733131	532.631380214337	608.796307993481	310.690176024626	232.584468736513	259.812264318611	264.421589536936	229.294571949335	261.34035857623
CG3566	501.88925514407	544.80046271484	658.319710326751	676.739692504548	458.328217804306	553.885486569347	582.764444391207	573.724290664718	694.756673416644
wuho	335.619195157691	303.290979243313	359.471592798395	360.400604188566	295.128191421962	299.78338190609	302.78864370504	347.356883463673	364.58593233474
mldr	78.0032380183013	92.6722436576789	90.5082870228737	84.7336843703524	59.6119856845686	72.3286889678185	107.842530634672	101.475044607365	135.509815558045
CG15892	5.13179197488824	0	3.41540705746693	13.5573894992564	2.93173700088042	0.951693275892349	5.18473704974384	3.9028863310525	1.07547472665115
CG15891	268.905899484144	286.441480396462	314.217449286958	352.492126980666	271.674295414919	391.145936391755	566.173285832027	576.651455413007	719.49259212962
CG3815	290.459425778675	263.039398664725	275.794119890455	229.345839029087	230.629977402593	227.454692938271	258.199905077243	229.294571949335	258.113934396276
CG3823	22.5798846895083	11.2329992312338	25.615552931002	67.786947496282	42.021563679286	78.0388486231726	13.480316329334	21.4658748207888	27.9623428929299
CG3842	14.3690175296871	10.2969159619643	7.6846658793006	38.4126035812264	32.2491070096846	28.5507982767705	6.2216844596926	11.7086589931575	11.8302219931627
CG3847	550.12809970802	475.530300788898	397.041070430531	716.282078544046	622.505489853609	692.83270484963	683.348343156238	643.0005230409	620.548917277714
ND-B16.6	741.030761173862	714.231534452616	733.458665591024	763.732941791443	502.304272817512	649.054814158582	679.200553516442	631.291864047742	596.888473291389
Marf	2334.96534857415	2304.63700894147	2124.38318974443	2145.45688825732	2945.41844021786	2285.96724869342	4103.20090116727	4736.15256273221	4972.99513603493
CG3918	340.750987132579	318.268311551625	403.018032781098	288.094526859198	258.970101744437	284.556289491812	214.648113859395	224.415964035519	277.472479475997
CG3342	114.952140237497	151.645489621656	132.347023476844	146.871719575278	143.655113043141	153.222617418668	134.80316329334	151.236845328284	154.868360637766
CG17717	0	1.87216653853897	0	6.77869474962819	0	5.71015965535409	2.07389481989753	11.7086589931575	7.52832308655806
Pat1	1088.96625707129	1078.36792619845	934.113830217206	1354.60916746737	1394.52956675212	1349.50106521535	1220.4871015097	1247.94790435404	1337.89055995403
APC7	65.6869372785695	86.1196607727925	69.1619929137054	132.18454761775	105.542532031695	137.043831728498	185.613586380829	209.780140294072	168.849532084231
pigs	1005.8312270781	945.444101962179	751.389552642725	1025.8424721104	1449.25532410189	1195.32675452079	1839.54470524911	2031.45233531283	1775.60877370105
CG3226	635.315846491165	588.796376370506	741.143331470324	994.208563278802	500.349781483592	776.581713128157	669.868026826904	621.534648220111	751.756833929155
CG3224	414.64879157097	382.858057131219	483.280098631571	372.828211229551	240.402434072195	349.271432252492	691.643922435828	716.179641748134	888.342124213851
CG3198	840.587525486694	981.015266194419	986.198787843577	820.222064705012	947.928296951336	821.311297095097	734.158766243727	815.703243189973	620.548917277714
ND-ASHI	965.803249673967	983.823516002228	1111.71499720549	968.223566738561	828.704325582199	934.562796926286	1008.94982988015	939.61988420089	1087.30494864431
Fum2	1.02635839497765	4.68041634634742	3.41540705746693	4.51912983308546	10.7497023365615	13.3237058624929	12.4433689193852	18.5387100724994	6.45284835990691
Pink1	2867.64535556755	2622.90532049309	2219.16073558914	1455.15980625352	1979.89972126124	1720.66144281337	2320.68830346534	2571.02637058084	2615.5545352156
CG3184	117.004857027452	108.58565923526	200.655164626182	92.642161578252	63.5209683524091	92.3142477615578	152.431269262469	100.499323024602	130.132441924789
CG14442	999.67307670823	977.270933117342	865.805689067867	589.746443217653	937.178594614775	683.315772090706	769.414978181985	761.062834555238	685.077400876783
CG14440	181.665435911044	190.024903661705	204.924423448016	163.818456449348	176.881465719785	159.884470349915	192.872218250471	168.799833818021	162.396683724324
CG14441	171.401851961267	187.216653853897	111.000729367675	162.688673991077	281.44675208452	236.019932421302	213.611166449446	251.736168352886	180.679754077393
CG3168	145.742892086826	126.37124135138	79.4082140861062	36.1530386646837	77.2024076898511	59.956676381218	48.7365282675921	63.4219028796032	72.0568066856272
CG14439	14.3690175296871	14.9773323083117	3.41540705746693	1251.79896376467	1040.76663531255	1166.77595624402	1289.96257797627	1460.6552093964	1518.57031403143
pod1	910.379896345174	809.712027918104	744.558738527791	770.511636541072	1032.94866997687	796.567271921896	738.306555883522	799.115976283	760.360631742364
Nf-YC	203.218962205574	225.596067893946	188.701239925048	157.03976169972	245.288662406995	177.966642591869	273.754116226475	289.789310080648	303.283872915625
xit	533.706365388377	583.179876754889	552.442091545276	422.538639393491	418.26114545894	347.368045700707	385.744436500941	361.016985622356	363.510457608089
Atx-1	8.21086715982119	7.48866615415587	10.2462211724008	1.12978245827137	7.81796533568112	4.75846637946174	13.480316329334	11.7086589931575	9.67927253986036
mAChR-C	1.02635839497765	0	0.853851764366733	0	0	0	1.03694740994877	0	0
CG14435	622.999545751433	614.070624640782	506.334096269473	640.586653839864	834.56779958396	665.233599848752	768.378030772036	833.266231679709	917.379941833432
CG4557	1186.47030459416	1128.916422739	1068.16855722278	1571.52739945547	1336.87207240147	1401.84419538943	979.915302401585	860.586435997077	825.964590068084
Cht11	125.215724187273	131.051657697728	137.470134063044	209.009754780203	148.541341377941	159.884470349915	139.987900343084	164.896947486968	169.925006810882
CG4558	225.798846895083	235.89298385591	220.293755206617	81.3443369955383	76.2251620228909	82.7973150026343	88.1405298456452	114.159425183286	117.226745204976
CG14434	78.0032380183013	70.2062451952113	92.2159905516072	82.4741194538097	40.0670723453658	78.0388486231726	98.5100039451329	99.5236014418388	106.471997938464
CG14431	6.15815036986589	13.1051657697728	14.5154799942345	10.1680421244423	15.6359306713622	12.3720125866005	6.2216844596926	10.7329374103944	11.8302219931627
CG4586	0	5.61649961561691	1.70770352873347	4.51912983308546	0	6.66185293124644	5.18473704974384	2.92716474828938	1.07547472665115
CG3040	202.192603810597	234.020817317371	222.855310499717	318.598653232525	257.992856077477	292.169835698951	194.946113070368	223.440242452756	205.41567279037
CG3032	29.7643934543518	16.8494988468507	20.4924423448016	18.0765193323419	16.6131763383224	17.1304789660623	8.29557927959014	19.5144316552625	17.2075956264184
CG4593	187.82358628091	222.787818086137	258.71708460312	318.598653232525	226.720994734753	273.135970181104	258.199905077243	227.343128783808	267.793206936137
CG12541	91.3458971530107	150.709406352387	128.07776465501	1953.39387035119	1797.1547815397	1864.36712747311	1621.78574915987	1754.3474058081	1983.17539594472
CG14427	0	0	0	0	0.97724566696014	1.9033865517847	0	2.92716474828938	0
CG4607	142.663816901893	117.010408658686	120.393098775709	46.321080789126	78.1796533568112	64.7151427606797	77.7710557461575	71.2276755417082	120.453169384929
CG4615	822.113074377096	742.314032530701	643.804230332517	692.556646920347	619.573752852729	599.56676381218	585.875286621053	667.393562609978	714.115218496365
CG4617	671.238390315382	656.194371757908	687.35067031522	460.951242974717	325.422807097727	418.745041392633	360.857698662171	319.060957563542	371.038780694647
CG8300	127.268440977228	112.329992312338	116.123839953876	57.6189053718397	45.9305463471266	68.5219158642491	89.177477255594	51.7132438864457	101.094624305208
CG9650	7.18450876484354	5.61649961561691	2.5615552931002	6.77869474962819	11.7269480035217	11.4203193107082	7.25863186964137	4.87860791381563	4.30189890660461
CG1958	0	0	0	1.12978245827137	0	0	0	0	0
CG1677	725.635385249198	875.237856766968	756.512663228925	1174.97375660222	1136.53671067464	1130.61161176011	934.289616363839	914.251123049049	916.304467106781
CG2059	472.124861689718	308.90747885893	386.79484925813	228.216056570816	163.200026382343	189.386961902577	122.359794373955	113.183703600523	177.45332989744
Atg5	163.190984801446	145.09290673677	173.331908166447	115.237810743679	61.5664770184888	112.299806555297	120.285899554057	119.038033097101	105.396523211813
Dok	89.2931803630554	143.220740198231	103.316063488375	125.405852868122	159.291043714503	152.270924142776	132.729268473442	160.018339573153	150.566461731161
CG18155	5.13179197488824	0.936083269269484	5.1231105862004	6.77869474962819	4.8862283348007	4.75846637946174	10.3694740994877	3.9028863310525	6.45284835990691
CG15034	3.07907518493295	0.936083269269484	3.41540705746693	0	0	0	0	0	0
CG1999	3.07907518493295	2.80824980780845	1.70770352873347	9.03825966617093	0	0	0	0	0
CheA7a	0	4.68041634634742	0.853851764366733	0	0	0	1.03694740994877	2.92716474828938	0
CG15035	0	0.936083269269484	0	0	0	0	0	0	0
CG9657	0	0	0	0	0	1.9033865517847	2.07389481989753	1.95144316552625	0
CG11369	0	2.80824980780845	0	1.12978245827137	0	0.951693275892349	0	0	0
CG12689	1.02635839497765	0	2.5615552931002	3.3893473748141	0	0	0	0	0
CG15478	0	0.936083269269484	0	0	0	0	0	0.975721582763125	0
CG12155	358.199079847199	385.666306939027	340.686853982326	238.384098695258	268.742558414039	248.391945007903	243.68264133796	201.974367631967	236.604439863253
Pdp	657.895731180673	553.225212138265	607.088604464747	599.914485342095	541.394099495918	619.552322605919	557.877706552437	519.083882029983	571.077079851761
Rab39	168.322776776334	216.235235201251	186.993536396315	209.009754780203	230.629977402593	198.903894661501	337.007908233349	360.041264039593	375.340679601252
Ir7a	0	0	0	0	0	0	0	0	0
CARPA	2.0527167899553	0	0	0	0	0	0	0	0
CG10920	0	6.55258288488639	4.26925882183366	0	0	0	0	0	0
CG1409	0	0	0	0	0	0	0	0	0
Ir7b	0	0	0	0	0	0	0	0	0
Ir7g	0	0	0	1.12978245827137	0	0	0	0	1.07547472665115
CG10932	362.30451342711	433.406553671771	555.003646838376	714.022513627503	554.0982931664	608.132003295211	648.092131217979	568.845682750902	591.511099658133
Nek2	1506.69412382719	1586.66114141178	1233.81579950993	197.711930197489	155.382061046662	231.261466041841	528.843179073871	585.432949657875	699.058572323249
ND-MNLL	582.971568347304	621.559290794938	717.235482068056	421.408856935219	274.606032415799	339.754499493568	604.540340000131	657.636346782347	734.549238302737
dpr14	0	0.936083269269484	0.853851764366733	3.3893473748141	0	0.951693275892349	0	0.975721582763125	0
spidey	631.210412911254	579.435543677811	544.757425665976	769.3818540828	617.619261518809	603.373536915749	632.537920068748	536.646870519719	573.228029305064
snz	365.383588612043	292.057980012079	252.740122252553	258.720182944143	464.191691806067	373.063764149801	446.924333687919	413.705951091565	514.07691933925
hdm	2.0527167899553	0	0	23.7254316236987	26.3856330079238	31.4058781044475	38.3670541681044	64.3976244623663	64.5284835990691
mahe	1665.77967504872	1589.46939121958	1165.50765836059	1342.18156042638	1757.08770919433	1493.2067498751	1695.40901526623	1768.98322954955	1357.24910503375
CG10778	290.459425778675	265.847648472534	315.071301051324	586.357095842839	373.307844778774	451.102612772973	317.305907444323	314.182349649726	321.566943268694
CG15330	0	0	0	0	0	0	0	0	0
